杂物,炼钢炉,行车支架,墙,钢架,轨道车,挖掘机,废料堆,过道,索具,半成品堆料,板房,平台,喷煤气设备,Label
0,2.54,1.69,3.05,3.85,0,0,0,0.82,0,1.73,0,0,0,0
0,2.7,1.77,3.25,4.1,0.01,0,0,0.89,0,1.82,0,0,0,0
0,2.68,1.76,3.22,4.07,0.01,0,0,0.88,0,1.81,0,0,0,0
0,2.65,1.74,3.19,4.02,0.01,0,0,0.87,0,1.79,0,0,0,0
0,2.62,1.73,3.15,3.98,0.01,0,0,0.86,0,1.8,0,0,0,0
0,2.46,1.66,2.97,3.75,0.01,0,0,0.79,0,1.73,0,0,0,0
0,2.19,1.52,2.64,3.34,0,0,0,0.68,0,1.58,0,0,0,0
0,1.93,1.39,2.33,2.97,0,0,0,0.56,0,1.43,0,0,0,0
0,1.8,1.32,2.17,2.78,0,0,0,0.5,0,1.37,0,0,0,0
0,1.76,1.3,2.14,2.72,0,0,0,0.49,0,1.34,0,0,0,0
0,1.38,1.11,1.67,2.16,0,0,0,0.32,0,1.11,0,0,0,0
0,1.38,1.11,1.67,2.16,0,0,0,0.32,0,1.12,0,0,0,0
0,1.51,1.17,1.83,2.35,0,0,0,0.37,0,1.19,0,0,0,0
0,1.38,1.11,1.67,2.16,0,0,0,0.32,0,1.11,0,0,0,0
0,1.51,1.17,1.82,2.34,0,0,0,0.37,0,1.17,0,0,0,0
0,1.55,1.19,1.88,2.41,0,0,0,0.39,0,1.21,0,0,0,0
0,1.93,1.38,2.32,2.96,0,0,0,0.56,0,1.41,0,0,0,0
0,1.99,1.41,2.39,3.05,0,0,0,0.58,0,1.43,0,0,0,0
0,1.43,1.13,1.72,2.22,0,0,0,0.34,0,1.14,0,0,0,0
0,1.53,1.18,1.84,2.37,0,0,0,0.38,0,1.19,0,0,0,0
0,1.65,1.24,1.99,2.54,0,0,0,0.43,0,1.26,0,0,0,0
0,1.86,1.35,2.25,2.85,0,0,0,0.53,0,1.37,0,0,0,0
0,1.49,1.16,1.8,2.31,0,0,0,0.37,0,1.18,0,0,0,0
0,1.36,1.1,1.65,2.13,0,0,0,0.31,0,1.11,0,0,0,0
0,1.73,1.28,2.09,2.67,0,0,0,0.47,0,1.3,0,0,0,0
0,1.46,1.14,1.77,2.27,0,0,0,0.35,0,1.14,0,0,0,0
0,4.22,8.09,3.77,0,0,0,0,0,0,0,0,0,0,0
0,2.22,3.89,2.03,0,0,0,0,0,0,0,0,0,0,0
0,2.74,4.99,2.49,0,0,0,0,0,0,0,0,0,0,0
0,2.58,4.59,2.35,0,0,0,0,0,0,0,0,0,0,0
0,2.81,5.1,2.54,0,0,0,0,0,0,0,0,0,0,0
0,2.44,4.37,2.23,0,0,0,0,0,0,0,0,0,0,0
0,2.31,4.13,2.12,0,0,0,0,0,0,0,0,0,0,0
0,1.58,2.59,1.49,0,0,0,0,0,0,0,0,0,0,0
0,1.43,2.32,1.35,0,0,0,0,0,0,0,0,0,0,0
0,1.76,3.01,1.64,0,0,0,0,0,0,0,0,0,0,0
0,2.44,4.4,2.24,0,0,0,0,0,0,0,0,0,0,0
0,3.06,5.72,2.78,0,0,0,0,0,0,0,0,0,0,0
0,3.58,6.77,3.23,0,0,0,0,0,0,0,0,0,0,0
0,4.02,7.62,3.6,0,0,0,0,0,0,0,0,0,0,0
0,4.2,7.98,3.75,0,0,0,0,0,0,0,0,0,0,0
0,4.12,7.75,3.68,0,0,0,0,0,0,0,0,0,0,0
0,4.08,7.71,3.64,0,0,0,0,0,0,0,0,0,0,0
0,4.16,7.88,3.7,0,0,0,0,0,0,0,0,0,0,0
0,3.93,7.4,3.49,0,0,0,0,0,0,0,0,0,0,0
0,3.41,6.29,3.04,0,0,0,0,0,0,0,0,0,0,0
0,3.19,5.93,2.87,0,0,0,0,0,0,0,0,0,0,0
0,3.06,5.69,2.76,0,0,0,0,0,0,0,0,0,0,0
0,2.98,5.56,2.7,0,0,0,0,0,0,0,0,0,0,0
0,2.48,4.56,2.27,0,0,0,0,0,0,0,0,0,0,0
0,2.58,4.76,2.36,0,0,0,0,0,0,0,0,0,0,0
0,2.71,5,2.47,0,0,0,0,0,0,0,0,0,0,0
0,2.48,4.56,2.27,0,0,0,0,0,0,0,0,0,0,0
0,2.53,4.59,2.31,0,0,0,0,0,0,0,0,0,0,0
0,2.69,4.93,2.44,0,0,0,0,0,0,0,0,0,0,0
0,3.16,5.84,2.85,0,0,0,0,0,0,0,0,0,0,0
0,3.21,6,2.9,0,0,0,0,0,0,0,0,0,0,0
0,2.39,4.3,2.19,0,0,0,0,0,0,0,0,0,0,0
0,2.51,4.49,2.28,0,0,0,0,0,0,0,0,0,0,0
0,2.69,4.92,2.45,0,0,0,0,0,0,0,0,0,0,0
0,3.06,5.66,2.76,0,0,0,0,0,0,0,0,0,0,0
0,2.61,4.76,2.38,0,0,0,0,0,0,0,0,0,0,0
0,2.4,4.32,2.2,0,0,0,0,0,0,0,0,0,0,0
0,2.77,5.02,2.51,0,0,0,0,0,0,0,0,0,0,0
0,2.29,4.16,2.11,0,0,0,0,0,0,0,0,0,0,0
0,0,8.18,0,0,0,0,0,0,0,4.93,0,0,0,0
0,0,3.57,0,0,0,0,0,0,0,2.08,0,0,0,0
0,0,4.63,0,0,0,0,0,0,0,2.76,0,0,0,0
0,0,3.77,0,0,0,0,0,0,0,2.23,0,0,0,0
0,0,4.21,0,0,0,0,0,0,0,2.56,0,0,0,0
0,0,3.69,0,0,0,0,0,0,0,2.2,0,0,0,0
0,0,3.72,0,0,0,0,0,0,0,2.22,0,0,0,0
0,0,2.27,0,0,0,0,0,0,0,1.3,0,0,0,0
0,0,2.46,0,0,0,0,0,0,0,1.4,0,0,0,0
0,0,3.72,0,0,0,0,0,0,0,2.14,0,0,0,0
0,0,4.76,0,0,0,0,0,0,0,2.8,0,0,0,0
0,0,6.16,0,0,0,0,0,0,0,3.69,0,0,0,0
0,0,6.63,0,0,0,0,0,0,0,4.03,0,0,0,0
0,0,6.66,0,0,0,0,0,0,0,4.1,0,0,0,0
0,0,6.92,0,0,0,0,0,0,0,4.28,0,0,0,0
0,0,6.13,0,0,0,0,0,0,0,3.8,0,0,0,0
0,0,6.73,0,0,0,0,0,0,0,4.14,0,0,0,0
0,0,6.83,0,0,0,0,0,0,0,4.19,0,0,0,0
0,0,6.59,0,0,0,0,0,0,0,4.03,0,0,0,0
0,0,5.53,0,0,0,0,0,0,0,3.36,0,0,0,0
0,0,5.58,0,0,0,0,0,0,0,3.38,0,0,0,0
0,0,5.62,0,0,0,0,0,0,0,3.4,0,0,0,0
0,0,5.79,0,0,0,0,0,0,0,3.48,0,0,0,0
0,0,5.07,0,0,0,0,0,0,0,3.02,0,0,0,0
0,0,5.03,0,0,0,0,0,0,0,3.01,0,0,0,0
0,0,4.98,0,0,0,0,0,0,0,2.98,0,0,0,0
0,0,5.07,0,0,0,0,0,0,0,3.02,0,0,0,0
0,0,4.59,0,0,0,0,0,0,0,2.73,0,0,0,0
0,0,4.84,0,0,0,0,0,0,0,2.92,0,0,0,0
0,0,5.14,0,0,0,0,0,0,0,3.11,0,0,0,0
0,0,5.79,0,0,0,0,0,0,0,3.53,0,0,0,0
0,0,4.02,0,0,0,0,0,0,0,2.41,0,0,0,0
0,0,4.1,0,0,0,0,0,0,0,2.45,0,0,0,0
0,0,4.97,0,0,0,0,0,0,0,2.97,0,0,0,0
0,0,5.45,0,0,0,0,0,0,0,3.25,0,0,0,0
0,0,4.67,0,0,0,0,0,0,0,2.78,0,0,0,0
0,0,4.28,0,0,0,0,0,0,0,2.54,0,0,0,0
0,0,4.62,0,0,0,0,0,0,0,2.74,0,0,0,0
0,0,5.29,0,0,0,0,0,0,0,3.1,0,0,0,0
0,0,1.16,2.12,0,0,0,0,0,0,1.94,0,0,0,0
0,0,0.7,0.98,0,0,0,0,0,0,0.96,0.02,0,0,0
0,0,0.84,1.22,0,0,0,0,0,0,1.19,0.02,0,0,0
0,0,0.81,1.07,0,0,0,0,0,0,1.09,0.03,0,0,0
0,0,0.93,1.24,0,0,0,0,0,0,1.26,0.04,0,0,0
0,0,0.79,1,0,0,0,0,0,0,1.02,0.05,0,0,0
0,0,0.74,0.99,0,0,0,0,0,0,0.99,0.03,0,0,0
0,0,0.54,0.7,0,0,0,0,0,0,0.69,0.01,0,0,0
0,0,0.5,0.73,0,0,0,0,0,0,0.68,0,0,0,0
0,0,0.43,1.2,0,0,0,0,0,0,0.87,0,0,0,0
0,0,0.62,1.48,0,0,0,0,0,0,1.15,0,0,0,0
0,0,0.8,1.75,0,0,0,0,0,0,1.45,0,0,0,0
0,0,1.02,1.83,0,0,0,0,0,0,1.69,0,0,0,0
0,0,1.2,1.9,0,0,0,0,0,0,1.84,0,0,0,0
0,0,1.28,2.02,0,0,0,0,0,0,1.96,0,0,0,0
0,0,1.3,1.82,0,0,0,0,0,0,1.86,0.02,0,0,0
0,0,1.25,1.95,0,0,0,0,0,0,1.9,0,0,0,0
0,0,1.31,1.89,0,0,0,0,0,0,1.89,0.05,0,0,0
0,0,1.25,1.83,0,0,0,0,0,0,1.81,0.04,0,0,0
0,0,1.1,1.59,0,0,0,0,0,0,1.58,0.03,0,0,0
0,0,1.01,1.55,0,0,0,0,0,0,1.49,0,0,0,0
0,0,0.96,1.56,0,0,0,0,0,0,1.47,0,0,0,0
0,0,0.88,1.57,0,0,0,0,0,0,1.44,0,0,0,0
0,0,0.71,1.33,0,0,0,0,0,0,1.18,0,0,0,0
0,0,0.78,1.3,0,0,0,0,0,0,1.19,0,0,0,0
0,0,0.82,1.29,0,0,0,0,0,0,1.22,0,0,0,0
0,0,0.71,1.33,0,0,0,0,0,0,1.18,0,0,0,0
0,0,0.74,1.26,0,0,0,0,0,0,1.16,0,0,0,0
0,0,0.83,1.31,0,0,0,0,0,0,1.25,0,0,0,0
0,0,0.98,1.41,0,0,0,0,0,0,1.4,0.02,0,0,0
0,0,0.97,1.65,0,0,0,0,0,0,1.55,0,0,0,0
0,0,0.75,1.17,0,0,0,0,0,0,1.11,0,0,0,0
0,0,0.8,1.17,0,0,0,0,0,0,1.14,0,0,0,0
0,0,0.81,1.38,0,0,0,0,0,0,1.28,0,0,0,0
0,0,0.91,1.44,0,0,0,0,0,0,1.36,0,0,0,0
0,0,0.8,1.23,0,0,0,0,0,0,1.17,0,0,0,0
0,0,0.74,1.14,0,0,0,0,0,0,1.08,0,0,0,0
0,0,0.83,1.27,0,0,0,0,0,0,1.22,0,0,0,0
0,0,0.48,1.68,0,0,0,0,0,0,1.12,0,0,0,0
0,2,2,1,0,0,0,0,0,0,0,0,0,0,1
0,2,2,1,0,0,0,0,0,0,0,0,0,0,1
0,1,2,1,0,0,0,0,0,0,0,0,0,0,1
0,4,0,1,0,0,0,0,0,0,0,0,0,0,1
0,4,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,0,1,1,0,0,0,2,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3,1,2,0,1,0,0,0,0,0,0,0,0,1
0,2,1,2,0,1,0,0,2,0,0,0,0,0,1
0,1,2,2,0,0,0,0,2,0,0,0,0,0,1
0,1,1,2,0,0,0,0,1,0,0,0,0,0,1
0,0,2,2,0,0,0,0,0,0,0,0,0,0,1
0,0,2,2,0,0,1,0,0,0,0,0,0,0,1
0,0,2,2,0,0,2,0,0,0,0,0,0,0,1
0,0,2,2,0,0,2,1,0,0,0,0,0,0,1
0,0,1,2,0,0,1,1,0,0,0,0,0,0,1
0,0,1,1,0,0,1,2,0,0,0,0,0,0,1
0,0,2,1,0,0,0,3,0,0,0,0,0,0,1
0,0,2,1,0,0,0,4,0,0,0,0,0,0,1
0,0,2,1,0,0,0,3,0,0,0,0,0,0,1
0,0,2,1,0,0,0,2,0,0,0,0,0,0,1
1,0,3,1,0,0,0,1,0,0,0,0,0,0,1
1,0,2,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,2,0,1,0,0,2,0,0,0,0,0,1
0,0,2,1,0,1,0,0,4,0,0,0,0,0,1
0,0,2,1,0,0,0,0,6,0,0,0,0,0,1
0,0,1,2,0,0,0,0,4,0,0,0,0,0,1
0,0,2,2,0,1,0,0,2,0,0,0,0,0,1
0.2454265,0.6567036,0.6988509,0,0,0.21537101,0,0.59700805,0.67635643,0,0,0,0,0,1
0.2487166,0.53490704,0.7568985,0,0,0.1889323,0,0.64899147,0.67370963,0,0,0,0,0,1
0.16212504,0.7324263,0.50016725,0,0,0.22385558,0,0.51683396,0.5612247,0,0,0.0804978,0,0,1
0.16212504,0.7324263,0.50016725,0,0,0.22385558,0,0.51683396,0.5612247,0,0,0.0804978,0,0,1
0.1630978,0.56713784,0.39309877,0,0,0.1917323,0,0.41386724,0.41787001,0,0,0.09590908,0,0,1
0.1630978,0.56713784,0.39309877,0,0,0.1917323,0,0.41386724,0.41787001,0,0,0.09590908,0,0,1
0.20183161,0.50517845,0.5842661,0,0,0.17927472,0,0.5393134,0.53486407,0,0,0.010867268,0,0,1
0.20183161,0.50517845,0.5842661,0,0,0.17927472,0,0.5393134,0.53486407,0,0,0.010867268,0,0,1
0.21963212,0.4029622,0.69061345,0,0,0.15288153,0,0.6055905,0.5783409,0,0,0,0,0,1
0.10968175,0.2925635,0.86063844,0,0,0.13481236,0,0.87227076,0.6758322,0,0,0,0,0,1
0.06532365,0.24119765,1.0307789,0,0,0.1236509,0,1.0633545,0.7884804,0,0,0,0,0,1
0.025344595,0.21919905,0.93390787,0,0,0.114357755,0,1.0085887,0.70981413,0,0,0,0,0,1
0.001828142,0.20680064,1.1133691,0,0,0.11328375,0,1.1903565,0.8422444,0,0,0,0,0,1
0.025344595,0.21919905,0.93390787,0,0,0.114357755,0,1.0085887,0.70981413,0,0,0,0,0,1
0.04886105,0.23159751,0.7544466,0,0,0.11543176,0,0.8268208,0.57738376,0,0,0,0,0,1
0.14318587,0.3103913,0.734915,0,0,0.12693198,0,0.72421813,0.5846298,0,0,0,0,0,1
0.24198514,0.7109283,0.70183647,0,0,0.2268978,0,0.6179078,0.69797355,0,0,0,0,0,1
0.28700244,0.6430334,1.2721127,0,0,0.23441565,0,1.0074897,1.0998048,0,0,0,0,0,1
0.28734905,0.60521114,1.3892843,0,0,0.22403851,0,1.1098506,1.1746211,0,0,0,0,0,1
0.21423927,0.51615715,1.0058926,0,0,0.19684164,0,0.86912745,0.85850215,0,0,0,0,0,1
0.19293411,0.4214391,1.0035522,0,0,0.17204212,0,0.9104711,0.8245727,0,0,0,0,0,1
0.12904721,0.36052155,1.0383947,0,0,0.15555495,0,1.0008056,0.83292043,0,0,0,0,0,1
0.065160245,0.29960394,1.0732371,0,0,0.13906778,0,1.0911404,0.8412681,0,0,0,0,0,1
0.021858491,0.23984408,1.230349,0,0,0.12617318,0,1.2813565,0.94126,0,0,0,0,0,1
0.024292588,0.2569901,1.0581822,0,0,0.13151418,0,1.1232615,0.8172513,0,0,0,0,0,1
0.003419213,0.20790035,1.0829934,0,0,0.11611938,0,1.1573893,0.81949836,0,0,0,0,0,1
0.08796576,0.2470256,1.3395114,0,0,0.12903611,0,1.3261325,1.0223839,0,0,0,0,0,1
0.047124147,0.21659008,1.5204741,0,0,0.12450127,0,1.5185599,1.1503764,0,0,0,0,0,1
0.08796576,0.2470256,1.3395114,0,0,0.12903611,0,1.3261325,1.0223839,0,0,0,0,0,1
0.13080509,0.28116167,1.1607262,0,0,0.1342745,0,1.1324775,0.8972138,0,0,0,0,0,1
0.30859047,0.44241035,1.3221039,0,0,0.16593197,0,1.0946085,1.0657322,0,0,0,0,0,1
0.28452384,0.44153368,1.020074,0,0,0.16184658,0,0.83430684,0.8386455,0,0,0,0,0,1
0.29386955,0.46559182,1.048956,0,0,0.16033916,0,0.8410427,0.86776066,0,0,0,0,0,1
0.29386955,0.46559182,1.048956,0,0,0.16033916,0,0.8410427,0.86776066,0,0,0,0,0,1
0.19217607,0.43486091,1.4284028,0,0,0.17993829,0,1.2070653,1.1482673,0,0,0,0,0,1
0.30067867,0.56304634,1.8785558,0,0,0.21308178,0,1.4581273,1.5263306,0,0,0,0,0,1
0.33201176,0.7002531,2.2376359,0,0,0.258143,0,1.6894523,1.8433056,0,0,0,0,0,1
0.2256364,0.5457556,1.7836167,0,0,0.21361196,0,1.433478,1.4527982,0,0,0,0,0,1
0.24983168,0.46972755,1.5761242,0,0,0.18697158,0,1.2910631,1.2689017,0,0,0,0,0,1
0,0.48050457,0.92058414,0.9569151,0,0.23340625,0,0,0.94940305,0,0,0,0,0.092752144,1
0,0.37431166,0.8522435,0.9228285,0,0.1829371,0,0,0.91699725,0,0,0,0,0.07530107,1
0,0.77253246,0.940157,0.83254844,0.004170403,0.31081432,0,0,0.82306486,0,0,0,0,0.18751174,1
0,0.77253246,0.940157,0.83254844,0.004170403,0.31081432,0,0,0.82306486,0,0,0,0,0.18751174,1
0,0.5405309,0.7290788,0.7491927,0,0.21017554,0,0,0.75504535,0,0,0,0,0.15886071,1
0,0.5405309,0.7290788,0.7491927,0,0.21017554,0,0,0.75504535,0,0,0,0,0.15886071,1
0,0.39337277,0.74142313,0.81290275,0,0.16413824,0,0,0.8171526,0,0,0,0,0.10725775,1
0,0.39337277,0.74142313,0.81290275,0,0.16413824,0,0,0.8171526,0,0,0,0,0.10725775,1
0,0.26325864,0.5578838,0.6909226,0,0.094707035,0,0,0.68478465,0,0,0,0,0.10707067,1
0,0.25030544,0.71006995,0.78465277,0,0.09928695,0,0,0.7657943,0,0,0,0,0.08444472,1
0,0.24390574,0.72991353,0.79116076,0,0.09114363,0,0,0.76759154,0,0,0,0,0.07825028,1
0,0.19523337,0.4397226,0.57978946,0,0.041598156,0,0,0.55633605,0,0,0,0,0.115556166,1
0,0.19682284,0.47776002,0.6082247,0,0.046369925,0,0,0.58478725,0,0,0,0,0.11097424,1
0,0.19523337,0.4397226,0.57978946,0,0.041598156,0,0,0.55633605,0,0,0,0,0.115556166,1
0,0.1981372,0.40156752,0.5519966,0,0.038111128,0,0,0.529516,0,0,0,0,0.12395555,1
0,0.21605495,0.36720926,0.52984285,0,0.045099467,0,0,0.5135149,0,0,0,0,0.13533074,1
0,0.69872594,1.237191,1.1732224,0.007864967,0.39208648,0,0,1.1459557,0,0,0,0,0.11454278,1
0,0.63053656,1.479797,1.3982666,0.006631687,0.38666776,0,0,1.3453238,0,0,0,0,0.014447544,1
0,0.44217497,1.3979373,1.384264,0,0.30107847,0,0,1.3407186,0,0,0,0,0,1
0,0.44117218,1.1409528,1.1461381,0,0.25041354,0,0,1.122348,0,0,0,0,0.02579574,1
0,0.32175756,1.0426251,1.069306,0,0.18454103,0,0,1.0422283,0,0,0,0,0.02858973,1
0,0.34960306,1.0545136,1.0989827,0,0.21462958,0,0,1.0758834,0,0,0,0,0.030144237,1
0,0.37557536,1.0870001,1.1423419,0,0.24233238,0,0,1.1206362,0,0,0,0,0.023928855,1
0,0.35526192,1.0990244,1.1242738,0,0.21931672,0,0,1.0968664,0,0,0,0,0.025456913,1
0,0.3071649,0.97352904,0.9960582,0,0.1579189,0,0,0.9705937,0,0,0,0,0.044789292,1
0,0.26147994,0.7467545,0.80345577,0,0.104404,0,0,0.78314537,0,0,0,0,0.08338313,1
0,0.27048936,0.8571528,0.878216,0,0.10729418,0,0,0.85299325,0,0,0,0,0.06159769,1
0,0.26280963,0.8766428,0.88369524,0,0.09897001,0,0,0.85341185,0,0,0,0,0.053843174,1
0,0.27048936,0.8571528,0.878216,0,0.10729418,0,0,0.85299325,0,0,0,0,0.06159769,1
0,0.27816904,0.8376628,0.8727368,0,0.11561831,0,0,0.85257465,0,0,0,0,0.06935225,1
0,0.31777516,0.8934729,0.93587565,0,0.15059786,0,0,0.91583157,0,0,0,0,0.056318227,1
0,0.30985552,0.7852222,0.83385974,0,0.1224663,0,0,0.8211559,0,0,0,0,0.08169457,1
0,0.31085718,0.6896479,0.74086124,0,0.09680587,0,0,0.7239534,0,0,0,0,0.07987581,1
0,0.31085718,0.6896479,0.74086124,0,0.09680587,0,0,0.7239534,0,0,0,0,0.07987581,1
0,0.4004398,1.3138937,1.3318406,0,0.28559217,0,0,1.2963836,0,0,0,0,0,1
0,0.43385375,1.4940759,1.4941955,0,0.32689777,0,0,1.4432331,0,0,0,0,0,1
